,Init Bwd Win Bytes,Init Fwd Win Bytes,Flow Packets/s,Packet Length Variance,Flow Bytes/s,Flow IAT Mean,Idle Mean,Idle Max,Bwd IAT Min,Idle Min,Label
1930779,28960,29200,0.733480775,0.0,0.0,1817816.4,0.0,0,0,0,2
1930783,236,237,32258.06452,0.0,0.0,62.0,0.0,0,0,0,2
1930786,28960,29200,0.677564157,0.0,0.0,1967833.4,0.0,0,0,0,2
1930788,28960,29200,0.714943462,0.0,0.0,1864949.4,0.0,0,0,0,2
1930792,28960,29200,0.793679612,0.0,0.0,1679939.0,0.0,0,0,0,2
1930795,28960,29200,0.692381364,0.0,0.0,1925721.0,0.0,0,0,0,2
1930798,28960,29200,0.733572918,0.0,0.0,1817588.0,0.0,0,0,0,2
1930818,28960,29200,0.788750213,0.0,0.0,1690438.0,0.0,0,0,0,2
1930878,28960,29200,0.690051238,0.0,0.0,1932223.6,0.0,0,0,0,2
1930953,28960,29200,0.723205682,0.0,0.0,1843643.4,0.0,0,0,0,2
1931102,28960,29200,0.669646033,0.0,0.0,1991101.6,0.0,0,0,0,2
1931169,28960,29200,0.701551674,0.0,0.0,1900549.0,0.0,0,0,0,2
1931175,28960,29200,0.73714742,0.0,0.0,1808774.4,0.0,0,0,0,2
1931187,28960,29200,0.67832734,0.0,0.0,1965619.4,0.0,0,0,0,2
1931209,28960,29200,0.713055947,0.0,0.0,1869886.0,0.0,0,0,0,2
1931237,235,29200,0.812478863,27573.5,76.47457297,1406630.0,0.0,0,2066,0,2
1931241,1176,29200,8.660851765,129993.38,3274.620093,115839.414,0.0,0,12,0,2
1931247,28960,29200,0.722751718,0.0,0.0,1844801.4,0.0,0,0,0,2
1931254,1174,1444,32786.88525,0.0,0.0,61.0,0.0,0,0,0,2
1931259,28960,29200,0.668109226,0.0,0.0,1995681.6,0.0,0,0,0,2
1931262,28960,29200,0.698516822,0.0,0.0,1908806.4,0.0,0,0,0,2
1931265,28960,29200,0.731950155,0.0,0.0,1821617.6,0.0,0,0,0,2
1931274,235,237,20618.5567,0.0,0.0,97.0,0.0,0,0,0,2
1931276,28960,29200,0.674500882,0.0,0.0,1976770.4,0.0,0,0,0,2
1931282,28960,29200,0.70772097,0.0,0.0,1883981.6,0.0,0,0,0,2
1931285,28960,29200,0.742255079,0.0,0.0,1796327.6,0.0,0,0,0,2
1931293,28960,29200,0.700160109,0.0,0.0,1904326.4,0.0,0,0,0,2
1931296,28960,29200,0.735932106,0.0,0.0,1811761.4,0.0,0,0,0,2
1931311,28960,29200,0.678659945,0.0,0.0,1964656.0,0.0,0,0,0,2
1931318,28960,29200,0.710415472,0.0,0.0,1876836.0,0.0,0,0,0,2
1931329,28960,29200,0.78740266,0.0,0.0,1693331.0,0.0,0,0,0,2
1931344,28960,29200,0.687335061,0.0,0.0,1939859.4,0.0,0,0,0,2
1931349,28960,29200,0.720241079,0.0,0.0,1851232.0,0.0,0,0,0,2
1931355,28960,29200,0.66698493,0.0,0.0,1999045.6,0.0,0,0,0,2
1931356,28960,29200,0.699010708,0.0,0.0,1907457.6,0.0,0,0,0,2
1931357,28960,29200,0.73351763,0.0,0.0,1817725.0,0.0,0,0,0,2
1931362,236,29200,0.907027525,48902.0,109.5235736,1260002.8,0.0,0,3270,0,2
1931365,1174,29200,8.931308954,130083.766,3378.798545,112331.57,0.0,0,4,0,2
1931366,28960,29200,0.742390911,0.0,0.0,1795999.0,0.0,0,0,0,2
1931367,1176,1444,64516.12903,0.0,0.0,31.0,0.0,0,0,0,2
1931369,28960,29200,0.682892302,0.0,0.0,1952479.6,0.0,0,0,0,2
1931370,28960,29200,0.714756305,0.0,0.0,1865437.6,0.0,0,0,0,2
1931402,28960,29200,0.792933692,0.0,0.0,1681519.4,0.0,0,0,0,2
1931404,236,237,26315.78947,0.0,0.0,76.0,0.0,0,0,0,2
1931409,28960,29200,0.69199507,0.0,0.0,1926796.0,0.0,0,0,0,2
1931421,28960,29200,0.724946834,0.0,0.0,1839215.4,0.0,0,0,0,2
1931535,28960,29200,0.690547646,0.0,0.0,1930834.6,0.0,0,0,0,2
1931622,28960,29200,0.723664667,0.0,0.0,1842474.0,0.0,0,0,0,2
1931736,28960,29200,0.798270308,0.0,0.0,1670278.0,0.0,0,0,0,2
1931738,28960,29200,0.698270994,0.0,0.0,1909478.4,0.0,0,0,0,2
1931756,28960,29200,0.731855741,0.0,0.0,1821852.6,0.0,0,0,0,2
1931795,28960,29200,0.673537195,0.0,0.0,1979598.6,0.0,0,0,0,2
1931811,28960,29200,0.704393638,0.0,0.0,1892881.0,0.0,0,0,0,2
1931832,28960,29200,0.739383561,0.0,0.0,1803304.0,0.0,0,0,0,2
1931883,28960,29200,0.680355881,0.0,0.0,1959758.6,0.0,0,0,0,2
1931899,28960,29200,0.711528035,0.0,0.0,1873901.4,0.0,0,0,0,2
1931950,235,29200,0.815313213,27573.5,76.74135615,1401740.0,0.0,0,1187,0,2
1931972,1176,29200,8.726833703,130037.74,3299.85176,114963.57,0.0,0,4,0,2
1932019,28960,29200,0.718335846,0.0,0.0,1856142.0,0.0,0,0,0,2
1932203,28960,29200,0.792211452,0.0,0.0,1683052.4,0.0,0,0,0,2
1932303,28960,29200,0.691396299,0.0,0.0,1928464.6,0.0,0,0,0,2
1932397,28960,29200,0.723915864,0.0,0.0,1841834.6,0.0,0,0,0,2
1932663,235,237,25641.02564,0.0,0.0,78.0,0.0,0,0,0,2
1932685,28960,29200,0.798620782,0.0,0.0,1669545.0,0.0,0,0,0,2
1932724,28960,29200,0.699862914,0.0,0.0,1905135.0,0.0,0,0,0,2
1932730,28960,29200,0.737557361,0.0,0.0,1807769.0,0.0,0,0,0,2
1932741,28960,29200,0.677510332,0.0,0.0,1967989.6,0.0,0,0,0,2
1932744,28960,29200,0.708601842,0.0,0.0,1881639.6,0.0,0,0,0,2
1932757,28960,29200,0.788580409,0.0,0.0,1690802.0,0.0,0,0,0,2
1932759,28960,29200,0.688585609,0.0,0.0,1936336.4,0.0,0,0,0,2
1932762,28960,29200,0.719993592,0.0,0.0,1851868.4,0.0,0,0,0,2
1932766,28960,29200,0.794750356,0.0,0.0,1677675.6,0.0,0,0,0,2
1932770,28960,29200,0.692642132,0.0,0.0,1924996.0,0.0,0,0,0,2
1932771,28960,29200,0.726049927,0.0,0.0,1836421.0,0.0,0,0,0,2
1932774,28960,29200,0.7992963,0.0,0.0,1668134.0,0.0,0,0,0,2
1932777,28960,29200,0.697103726,0.0,0.0,1912675.6,0.0,0,0,0,2
1932780,28960,29200,0.79219388,0.0,0.0,1683089.6,0.0,0,0,0,2
1932793,236,29200,1.061856598,48902.0,128.2191842,1076282.0,0.0,0,4702,0,2
1932797,1174,29200,9.32427524,130118.63,3527.704381,107597.42,0.0,0,4,0,2
1932799,28960,29200,0.737295794,0.0,0.0,1808410.4,0.0,0,0,0,2
1932803,28960,29200,0.675799306,0.0,0.0,1972972.4,0.0,0,0,0,2
1932804,28960,29200,0.706362222,0.0,0.0,1887605.6,0.0,0,0,0,2
1932805,28960,29200,0.738739032,0.0,0.0,1804877.4,0.0,0,0,0,2
1932814,236,237,25316.4557,0.0,0.0,79.0,0.0,0,0,0,2
1932823,28960,29200,0.68019229,0.0,0.0,1960230.0,0.0,0,0,0,2
1932827,28960,29200,0.711037163,0.0,0.0,1875195.0,0.0,0,0,0,2
1932830,28960,29200,0.788329258,0.0,0.0,1691340.6,0.0,0,0,0,2
1932833,28960,29200,0.690012194,0.0,0.0,1932333.0,0.0,0,0,0,2
1932837,28960,29200,0.722707058,0.0,0.0,1844915.4,0.0,0,0,0,2
1932845,28960,29200,0.796441341,0.0,0.0,1674113.6,0.0,0,0,0,2
1932846,28960,29200,0.708335945,0.0,0.0,1882346.0,0.0,0,0,0,2
1932848,28960,29200,0.780860332,0.0,0.0,1707518.4,0.0,0,0,0,2
1932850,28960,29200,0.680794051,0.0,0.0,1958497.4,0.0,0,0,0,2
1932852,28960,29200,0.710721951,0.0,0.0,1876026.6,0.0,0,0,0,2
1932854,28960,29200,0.784603721,0.0,0.0,1699371.6,0.0,0,0,0,2
1932857,28960,29200,0.685065822,0.0,0.0,1946285.0,0.0,0,0,0,2
1932861,235,29200,0.815281224,27573.5,76.73834517,1401795.0,0.0,0,1209,0,2
1932887,1176,29200,9.041788377,130042.2,3418.97409,110959.02,0.0,0,46,0,2
1932891,28960,29200,0.690928506,0.0,0.0,1929770.4,0.0,0,0,0,2
1932893,1174,1444,25974.02597,0.0,0.0,77.0,0.0,0,0,0,2
1932894,28960,29200,0.723202543,0.0,0.0,1843651.4,0.0,0,0,0,2
1932918,28960,29200,0.795992338,0.0,0.0,1675058.0,0.0,0,0,0,2
1932921,28960,29200,0.694910372,0.0,0.0,1918712.6,0.0,0,0,0,2
1932933,28960,29200,0.72824752,0.0,0.0,1830879.4,0.0,0,0,0,2
1933139,28960,29200,0.66893111,0.0,0.0,1993229.6,0.0,0,0,0,2
1933141,28960,29200,0.705556344,0.0,0.0,1889761.6,0.0,0,0,0,2
1933157,28960,29200,0.791992638,0.0,0.0,1683517.4,0.0,0,0,0,2
1933168,28960,29200,0.691014087,0.0,0.0,1929531.4,0.0,0,0,0,2
1933281,28960,29200,0.722910684,0.0,0.0,1844395.6,0.0,0,0,0,2
1933716,28960,29200,0.668214028,0.0,0.0,1995368.6,0.0,0,0,0,2
1933743,28960,29200,0.698486328,0.0,0.0,1908889.6,0.0,0,0,0,2
1933758,28960,29200,0.731686259,0.0,0.0,1822274.6,0.0,0,0,0,2
1933775,28960,29200,0.67366288,0.0,0.0,1979229.4,0.0,0,0,0,2
1933778,28960,29200,0.70455766,0.0,0.0,1892440.4,0.0,0,0,0,2
1933781,28960,29200,0.73703482,0.0,0.0,1809050.6,0.0,0,0,0,2
1933790,28960,29200,0.79156007,0.0,0.0,1684437.4,0.0,0,0,0,2
1933795,236,29200,0.909775308,48902.0,109.8553685,1256197.1,0.0,0,3043,0,2
1933800,1174,29200,9.331308409,130087.12,3530.152512,107516.32,0.0,0,4,0,2
1933802,28960,29200,0.68091933,0.0,0.0,1958137.0,0.0,0,0,0,2
1933818,28960,29200,0.712003742,0.0,0.0,1872649.4,0.0,0,0,0,2
1934123,28960,29200,0.786725889,0.0,0.0,1694787.6,0.0,0,0,0,2
1934213,28960,29200,0.68753602,0.0,0.0,1939292.4,0.0,0,0,0,2
1934236,236,237,31250.0,0.0,0.0,64.0,0.0,0,0,0,2
1934274,28960,29200,0.720244581,0.0,0.0,1851223.0,0.0,0,0,0,2
1934628,28960,29200,0.67086944,0.0,0.0,1987470.6,0.0,0,0,0,2
1934649,28960,29200,0.702006123,0.0,0.0,1899318.6,0.0,0,0,0,2
1934653,28960,29200,0.737067008,0.0,0.0,1808971.6,0.0,0,0,0,2
1934675,28960,29200,0.681023203,0.0,0.0,1957838.4,0.0,0,0,0,2
1934688,28960,29200,0.713200376,0.0,0.0,1869507.4,0.0,0,0,0,2
1934703,28960,29200,0.786869818,0.0,0.0,1694477.6,0.0,0,0,0,2
1934727,28960,29200,0.685511727,0.0,0.0,1945019.0,0.0,0,0,0,2
1934758,28960,29200,0.719420967,0.0,0.0,1853342.4,0.0,0,0,0,2
1934796,28960,29200,0.793082575,0.0,0.0,1681203.6,0.0,0,0,0,2
1934803,28960,29200,0.691462632,0.0,0.0,1928279.6,0.0,0,0,0,2
1934810,28960,29200,0.723034039,0.0,0.0,1844081.0,0.0,0,0,0,2
1934820,235,29200,0.817077158,27573.5,76.90738747,1398713.9,0.0,0,1481,0,2
1934836,1176,29200,8.712030198,130063.94,3294.424423,115158.92,0.0,0,4,0,2
1934839,28960,29200,0.726273243,0.0,0.0,1835856.4,0.0,0,0,0,2
1934846,28960,29200,0.667561421,0.0,0.0,1997319.4,0.0,0,0,0,2
1934854,28960,29200,0.697611796,0.0,0.0,1911282.6,0.0,0,0,0,2
1934859,28960,29200,0.730908532,0.0,0.0,1824213.6,0.0,0,0,0,2
1934866,28960,29200,0.67425382,0.0,0.0,1977494.6,0.0,0,0,0,2
1934867,235,237,19607.84314,0.0,0.0,102.0,0.0,0,0,0,2
1934868,28960,29200,0.708054581,0.0,0.0,1883094.0,0.0,0,0,0,2
1934876,28960,29200,0.779069063,0.0,0.0,1711444.4,0.0,0,0,0,2
1934879,28960,29200,0.679373672,0.0,0.0,1962592.0,0.0,0,0,0,2
1934888,28960,29200,0.71581513,0.0,0.0,1862678.4,0.0,0,0,0,2
1934899,28960,29200,0.671465857,0.0,0.0,1985705.4,0.0,0,0,0,2
1934901,28960,29200,0.702637984,0.0,0.0,1897610.6,0.0,0,0,0,2
1934902,28960,29200,0.735456215,0.0,0.0,1812933.6,0.0,0,0,0,2
1934907,28960,29200,0.681043379,0.0,0.0,1957780.4,0.0,0,0,0,2
1934910,28960,29200,0.712149266,0.0,0.0,1872266.6,0.0,0,0,0,2
1934921,28960,29200,0.781479865,0.0,0.0,1706164.6,0.0,0,0,0,2
1934923,28960,29200,0.683308999,0.0,0.0,1951289.0,0.0,0,0,0,2
1934927,28960,29200,0.714773036,0.0,0.0,1865394.0,0.0,0,0,0,2
1934937,236,29200,0.908989577,48902.0,109.7604915,1257283.0,0.0,0,3061,0,2
1934938,1174,29200,8.959176825,130118.44,3389.574687,111982.16,0.0,0,48,0,2
1934941,28960,29200,0.720121787,0.0,0.0,1851538.6,0.0,0,0,0,2
1934959,28960,29200,0.793032574,0.0,0.0,1681309.6,0.0,0,0,0,2
1934965,28960,29200,0.69131588,0.0,0.0,1928689.0,0.0,0,0,0,2
1934987,28960,29200,0.723588478,0.0,0.0,1842668.0,0.0,0,0,0,2
1934995,236,237,27027.02703,0.0,0.0,74.0,0.0,0,0,0,2
1935000,28960,29200,0.666649556,0.0,0.0,2000051.4,0.0,0,0,0,2
1935001,28960,29200,0.697247355,0.0,0.0,1912281.6,0.0,0,0,0,2
1935003,28960,29200,0.730659533,0.0,0.0,1824835.4,0.0,0,0,0,2
1935013,28960,29200,0.678454129,0.0,0.0,1965252.0,0.0,0,0,0,2
1935014,28960,29200,0.709552618,0.0,0.0,1879118.4,0.0,0,0,0,2
1935021,28960,29200,0.78135881,0.0,0.0,1706429.0,0.0,0,0,0,2
1935026,28960,29200,0.688908657,0.0,0.0,1935428.4,0.0,0,0,0,2
1935029,28960,29200,0.734719038,0.0,0.0,1814752.6,0.0,0,0,0,2
1935072,28960,29200,0.675158358,0.0,0.0,1974845.4,0.0,0,0,0,2
1935129,28960,29200,0.70447018,0.0,0.0,1892675.4,0.0,0,0,0,2
1935234,28960,29200,0.779607647,0.0,0.0,1710262.0,0.0,0,0,0,2
1935257,28960,29200,0.680805522,0.0,0.0,1958464.4,0.0,0,0,0,2
1935277,28960,29200,0.711193041,0.0,0.0,1874784.0,0.0,0,0,0,2
1935306,235,29200,0.937825125,27573.5,88.27278988,1218625.0,0.0,0,1181,0,2
1935324,1176,29200,9.035341074,130050.96,3416.595031,111038.195,0.0,0,4,0,2
1935338,28960,29200,0.715576691,0.0,0.0,1863299.0,0.0,0,0,0,2
1935341,1174,1444,39215.68627,0.0,0.0,51.0,0.0,0,0,0,2
1935360,28960,29200,0.788685673,0.0,0.0,1690576.4,0.0,0,0,0,2
1935362,28960,29200,0.689147223,0.0,0.0,1934758.4,0.0,0,0,0,2
1935389,28960,29200,0.720923359,0.0,0.0,1849480.0,0.0,0,0,0,2
1935479,235,237,48780.4878,0.0,0.0,41.0,0.0,0,0,0,2
1935630,28960,29200,0.792797907,0.0,0.0,1681807.4,0.0,0,0,0,2
1935788,28960,29200,0.691978909,0.0,0.0,1926841.0,0.0,0,0,0,2
1935976,28960,29200,0.727560577,0.0,0.0,1832608.0,0.0,0,0,0,2
1936428,28960,29200,0.670111374,0.0,0.0,1989719.0,0.0,0,0,0,2
1936530,28960,29200,0.699755173,0.0,0.0,1905428.4,0.0,0,0,0,2
1936807,28960,29200,0.794255468,0.0,0.0,1678721.0,0.0,0,0,0,2
1936875,28960,29200,0.691604543,0.0,0.0,1927884.0,0.0,0,0,0,2
1936958,28960,29200,0.72440881,0.0,0.0,1840581.4,0.0,0,0,0,2
1937184,28960,29200,0.667358606,0.0,0.0,1997926.4,0.0,0,0,0,2
1937256,28960,29200,0.697467165,0.0,0.0,1911679.0,0.0,0,0,0,2
1937411,28960,29200,0.669670698,0.0,0.0,1991028.4,0.0,0,0,0,2
1937426,28960,29200,0.791275867,0.0,0.0,1685042.4,0.0,0,0,0,2
1937446,236,29200,1.060874012,48902.0,128.1005369,1077278.9,0.0,0,3529,0,2
1937456,1174,29200,9.30156122,130109.48,3519.050264,107860.17,0.0,0,4,0,2
1937458,28960,29200,0.709466159,0.0,0.0,1879347.4,0.0,0,0,0,2
1937465,1176,1444,35714.28571,0.0,0.0,56.0,0.0,0,0,0,2
1937528,28960,29200,0.783139017,0.0,0.0,1702550.0,0.0,0,0,0,2
1937577,28960,29200,0.68435824,0.0,0.0,1948297.4,0.0,0,0,0,2
1937612,28960,29200,0.715721119,0.0,0.0,1862923.0,0.0,0,0,0,2
1937625,236,237,32786.88525,0.0,0.0,61.0,0.0,0,0,0,2
1937661,28960,29200,0.788558956,0.0,0.0,1690848.0,0.0,0,0,0,2
1937662,28960,29200,0.687643696,0.0,0.0,1938988.6,0.0,0,0,0,2
1937671,28960,29200,0.720421389,0.0,0.0,1850768.6,0.0,0,0,0,2
1937686,28960,29200,0.680484934,0.0,0.0,1959387.0,0.0,0,0,0,2
1937694,28960,29200,0.712952239,0.0,0.0,1870158.0,0.0,0,0,0,2
1937719,28960,29200,0.785964868,0.0,0.0,1696428.6,0.0,0,0,0,2
1937721,28960,29200,0.684768054,0.0,0.0,1947131.4,0.0,0,0,0,2
1937722,28960,29200,0.718548761,0.0,0.0,1855592.0,0.0,0,0,0,2
1937734,28960,29200,0.795177408,0.0,0.0,1676774.6,0.0,0,0,0,2
1937737,28960,29200,0.694407916,0.0,0.0,1920101.0,0.0,0,0,0,2
1937741,28960,29200,0.725531847,0.0,0.0,1837732.4,0.0,0,0,0,2
1937750,28960,29200,0.670651454,0.0,0.0,1988116.6,0.0,0,0,0,2
1937756,235,29200,0.815427148,27573.5,76.75208028,1401544.1,0.0,0,1180,0,2
1937765,1176,29200,8.719626021,130037.16,3297.126341,115058.6,0.0,0,48,0,2
1937776,28960,29200,0.769176631,0.0,0.0,1733455.4,0.0,0,0,0,2
1937779,28960,29200,0.675064583,0.0,0.0,1975119.6,0.0,0,0,0,2
1937783,28960,29200,0.704471917,0.0,0.0,1892670.6,0.0,0,0,0,2
1937795,28960,29200,0.775761487,0.0,0.0,1718741.4,0.0,0,0,0,2
1937799,28960,29200,0.678086663,0.0,0.0,1966317.0,0.0,0,0,0,2
1937807,28960,29200,0.712587973,0.0,0.0,1871114.0,0.0,0,0,0,2
1937808,235,237,22222.22222,0.0,0.0,90.0,0.0,0,0,0,2
1937835,28960,29200,0.784191945,0.0,0.0,1700264.0,0.0,0,0,0,2
1937845,28960,29200,0.685115221,0.0,0.0,1946144.6,0.0,0,0,0,2
1937849,28960,29200,0.722548834,0.0,0.0,1845319.4,0.0,0,0,0,2
1937860,28960,29200,0.668219721,0.0,0.0,1995351.6,0.0,0,0,0,2
1937866,28960,29200,0.69905493,0.0,0.0,1907337.0,0.0,0,0,0,2
1937870,28960,29200,0.731070038,0.0,0.0,1823810.6,0.0,0,0,0,2
1937895,28960,29200,0.773863832,0.0,0.0,1722956.0,0.0,0,0,0,2
1937911,28960,29200,0.677103999,0.0,0.0,1969170.6,0.0,0,0,0,2
1937920,28960,29200,0.708806639,0.0,0.0,1881096.0,0.0,0,0,0,2
1937929,28960,29200,0.77838336,0.0,0.0,1712952.0,0.0,0,0,0,2
1937939,28960,29200,0.681103681,0.0,0.0,1957607.0,0.0,0,0,0,2
1937987,28960,29200,0.711793927,0.0,0.0,1873201.4,0.0,0,0,0,2
1938200,28960,29200,0.788878081,0.0,0.0,1690164.0,0.0,0,0,0,2
1938337,236,29200,0.908491511,48902.0,109.70035,1257972.2,0.0,0,3158,0,2
1938497,1174,29200,8.978121342,130105.92,3396.654337,111745.87,0.0,0,4,0,2
1938653,28960,29200,0.795730904,0.0,0.0,1675608.4,0.0,0,0,0,2
1938678,28960,29200,0.693269858,0.0,0.0,1923253.0,0.0,0,0,0,2
1938692,28960,29200,0.72571363,0.0,0.0,1837272.0,0.0,0,0,0,2
1938727,28960,29200,0.668022864,0.0,0.0,1995939.6,0.0,0,0,0,2
1938729,236,237,40816.32653,0.0,0.0,49.0,0.0,0,0,0,2
1938734,28960,29200,0.698826792,0.0,0.0,1907959.6,0.0,0,0,0,2
1938742,28960,29200,0.73150428,0.0,0.0,1822728.0,0.0,0,0,0,2
1938755,28960,29200,0.773725519,0.0,0.0,1723264.0,0.0,0,0,0,2
1938758,28960,29200,0.680627355,0.0,0.0,1958977.0,0.0,0,0,0,2
1938765,28960,29200,0.712644215,0.0,0.0,1870966.4,0.0,0,0,0,2
1938776,28960,29200,0.786211115,0.0,0.0,1695897.4,0.0,0,0,0,2
1938778,28960,29200,0.688821817,0.0,0.0,1935672.4,0.0,0,0,0,2
1938780,28960,29200,0.721549267,0.0,0.0,1847875.6,0.0,0,0,0,2
1938806,28960,29200,0.797628173,0.0,0.0,1671622.6,0.0,0,0,0,2
1938844,28960,29200,0.694484715,0.0,0.0,1919888.6,0.0,0,0,0,2
1938848,28960,29200,0.728219943,0.0,0.0,1830948.6,0.0,0,0,0,2
1938857,28960,29200,0.6701537,0.0,0.0,1989593.4,0.0,0,0,0,2
1938878,28960,29200,0.701273583,0.0,0.0,1901302.6,0.0,0,0,0,2
1938905,235,29200,0.81586124,27573.5,76.79293921,1400798.4,0.0,0,1382,0,2
1938923,1176,29200,8.70522089,130055.99,3291.792794,115249.0,0.0,0,4,0,2
1938928,28960,29200,0.708212915,0.0,0.0,1882673.0,0.0,0,0,0,2
1938947,1174,1444,17142.85714,0.0,0.0,87.5,0.0,0,0,0,2
1938955,28960,29200,0.778224954,0.0,0.0,1713300.6,0.0,0,0,0,2
1938962,28960,29200,0.681218748,0.0,0.0,1957276.4,0.0,0,0,0,2
1938966,28960,29200,0.712518795,0.0,0.0,1871295.6,0.0,0,0,0,2
1938987,235,237,31746.03175,0.0,0.0,63.0,0.0,0,0,0,2
1938989,28960,29200,0.78649633,0.0,0.0,1695282.4,0.0,0,0,0,2
1938998,28960,29200,0.693247269,0.0,0.0,1923315.6,0.0,0,0,0,2
1939006,28960,29200,0.729572472,0.0,0.0,1827554.4,0.0,0,0,0,2
1939060,28960,29200,0.671414575,0.0,0.0,1985857.0,0.0,0,0,0,2
1939091,28960,29200,0.701050875,0.0,0.0,1901906.6,0.0,0,0,0,2
1939262,28960,29200,0.787953763,0.0,0.0,1692146.6,0.0,0,0,0,2
1939302,28960,29200,0.688304553,0.0,0.0,1937127.0,0.0,0,0,0,2
1939326,28960,29200,0.721144052,0.0,0.0,1848914.0,0.0,0,0,0,2
1939985,28960,29200,0.797037253,0.0,0.0,1672862.0,0.0,0,0,0,2
1940002,28960,29200,0.694262321,0.0,0.0,1920503.6,0.0,0,0,0,2
1940011,28960,29200,0.72632639,0.0,0.0,1835722.0,0.0,0,0,0,2
1940109,28960,29200,0.667225357,0.0,0.0,1998325.4,0.0,0,0,0,2
1940132,28960,29200,0.699201198,0.0,0.0,1906938.0,0.0,0,0,0,2
1940193,236,29200,0.910151753,48902.0,109.9008242,1255677.6,0.0,0,3618,0,2
1940308,1174,29200,8.985540918,130101.03,3399.432085,111653.6,0.0,0,4,0,2
1940392,28960,29200,0.703760102,0.0,0.0,1894585.0,0.0,0,0,0,2
1940455,1176,1444,36363.63636,0.0,0.0,55.0,0.0,0,0,0,2
1940464,28960,29200,0.775861852,0.0,0.0,1718519.0,0.0,0,0,0,2
1940501,28960,29200,0.678620798,0.0,0.0,1964769.4,0.0,0,0,0,2
1940565,28960,29200,0.708669634,0.0,0.0,1881459.6,0.0,0,0,0,2
1940691,236,237,25000.0,0.0,0.0,80.0,0.0,0,0,0,2
1940734,28960,29200,0.779241019,0.0,0.0,1711066.6,0.0,0,0,0,2
1940782,28960,29200,0.681730177,0.0,0.0,1955808.0,0.0,0,0,0,2
1940807,28960,29200,0.713873962,0.0,0.0,1867743.4,0.0,0,0,0,2
1940826,28960,29200,0.793252279,0.0,0.0,1680844.0,0.0,0,0,0,2
1940841,28960,29200,0.695784554,0.0,0.0,1916302.0,0.0,0,0,0,2
1940861,28960,29200,0.766023781,0.0,0.0,1740590.0,0.0,0,0,0,2
1940868,28960,29200,0.670224778,0.0,0.0,1989382.4,0.0,0,0,0,2
1940873,28960,29200,0.706842286,0.0,0.0,1886323.6,0.0,0,0,0,2
1940886,28960,29200,0.777540585,0.0,0.0,1714808.6,0.0,0,0,0,2
1940893,28960,29200,0.680353219,0.0,0.0,1959766.4,0.0,0,0,0,2
1940907,28960,29200,0.710369927,0.0,0.0,1876956.4,0.0,0,0,0,2
1940928,28960,29200,0.785652107,0.0,0.0,1697104.0,0.0,0,0,0,2
1940936,28960,29200,0.685866352,0.0,0.0,1944013.4,0.0,0,0,0,2
1940946,235,29200,0.81611226,27573.5,76.81656643,1400367.6,0.0,0,1152,0,2
1940966,1176,29200,9.005038304,130064.74,3405.224436,111411.85,0.0,0,4,0,2
1940968,28960,29200,0.689399738,0.0,0.0,1934049.6,0.0,0,0,0,2
1940972,28960,29200,0.721842503,0.0,0.0,1847125.0,0.0,0,0,0,2
1940999,28960,29200,0.797610677,0.0,0.0,1671659.4,0.0,0,0,0,2
1941019,28960,29200,0.695614187,0.0,0.0,1916771.4,0.0,0,0,0,2
1941025,235,237,64516.12903,0.0,0.0,31.0,0.0,0,0,0,2
1941029,28960,29200,0.765836054,0.0,0.0,1741016.6,0.0,0,0,0,2
1941032,28960,29200,0.671310795,0.0,0.0,1986164.0,0.0,0,0,0,2
1941033,28960,29200,0.705333272,0.0,0.0,1890359.4,0.0,0,0,0,2
1941036,28960,29200,0.782340387,0.0,0.0,1704288.0,0.0,0,0,0,2
1941039,28960,29200,0.683711597,0.0,0.0,1950140.0,0.0,0,0,0,2
1941042,28960,29200,0.715194778,0.0,0.0,1864294.0,0.0,0,0,0,2
1941071,28960,29200,0.675063785,0.0,0.0,1975122.0,0.0,0,0,0,2
1941075,28960,29200,0.704979109,0.0,0.0,1891309.0,0.0,0,0,0,2
1941088,28960,29200,0.774648392,0.0,0.0,1721211.0,0.0,0,0,0,2
1941098,28960,29200,0.683247372,0.0,0.0,1951465.0,0.0,0,0,0,2
1941100,28960,29200,0.714895673,0.0,0.0,1865074.0,0.0,0,0,0,2
1941119,28960,29200,0.786577062,0.0,0.0,1695108.4,0.0,0,0,0,2
1941123,28960,29200,0.786269842,0.0,0.0,1695770.6,0.0,0,0,0,2
1941133,236,29200,0.907770104,48902.0,109.61324,1258972.0,0.0,0,3781,0,2
1941141,1174,29200,9.336821675,130145.91,3532.633621,107452.836,0.0,0,4,0,2
1941143,28960,29200,0.69563197,0.0,0.0,1916722.4,0.0,0,0,0,2
1941149,28960,29200,0.765055186,0.0,0.0,1742793.6,0.0,0,0,0,2
1941153,28960,29200,0.669409124,0.0,0.0,1991806.4,0.0,0,0,0,2
1941158,28960,29200,0.698778082,0.0,0.0,1908092.6,0.0,0,0,0,2
1941160,236,237,19417.47573,0.0,0.0,103.0,0.0,0,0,0,2
1941164,28960,29200,0.768041781,0.0,0.0,1736016.6,0.0,0,0,0,2
1941166,28960,29200,0.673654825,0.0,0.0,1979253.0,0.0,0,0,0,2
1941167,28960,29200,0.704123824,0.0,0.0,1893606.4,0.0,0,0,0,2
1941174,28960,29200,0.776457649,0.0,0.0,1717200.4,0.0,0,0,0,2
1941177,28960,29200,0.688337481,0.0,0.0,1937034.4,0.0,0,0,0,2
