Init Bwd Win Bytes,Init Fwd Win Bytes,Flow Packets/s,Packet Length Variance,Flow Bytes/s,Flow IAT Mean,Idle Mean,Idle Max,Bwd IAT Min,Idle Min,Label
247,29200,4.8958721632621796,36555.08776629163,448.68825936827113,208271.67663201108,0,0,9,0,1
256,2768,18.782974505730678,9757725.51276708,35058.93233064006,382618.71997533576,4139696.0494748107,4139696,33,4139696,0
61,256,0.993933540057287,888790.4627512749,346.71684377257577,1330383.6592734794,6249432.950202121,6249432,0,6249432,3
229,8192,9.747776289,4456113,14167.17436,117242.86,0,0,44,0,3
-1,-1,128.3291961117602,1430.937030208184,7354.474672536318,10251.698067735395,0,0,3,0,0
-1,256,0.5011467627210728,0,3.0068805747629446,2494280.6048085964,9975669.34796643,9975669,0,9975669,3
28960,29200,0.71428648,0,0,1866664.6,0,0,0,0,2
235,29200,273.95667215559024,3567460.9093661993,362478.798531081,4346.287343899795,0,0,45,0,4
30,29200,2.247967042741248,80858.9615969669,298.0663054499968,496573.8493850154,0,0,1858,0,0
-1,-1,85.3715798,1365.3334,6232.125325,23427,0,0,0,0,0
235,274,0.15931515059762114,2369404.045787365,118.85363730658146,6695939.178985243,98349587.57350788,98349587,25,98349587,4
235,29200,26.22219452650468,2433350.337436032,32258.060202982877,46812.1451872944,0,0,47,0,4
-1,-1,46.97266746369286,2453.6416006728846,3733.0081996776853,28414.398366560046,0,0,16,0,0
28960,29200,0.714023311,0,0,1867352.6,0,0,0,0,2
227,29200,1.497951551,2702072.5,1932.856818,751025.6,6006776,6006776,15,6006776,5
28960,29200,0.7455069176989221,0,0,1788492.2224468999,0,0,0,0,6
28960,29200,0.7444734482279973,0,0,1790975.0940321933,0,0,0,0,6
247,29200,4.328764255,35944.473,388.2003114,235455.36,0,0,4,0,1
28960,29200,0.793363232526929,0,0,1680608.9387934953,0,0,0,0,6
28960,29200,0.723986225,0,0,1841655.6,0,0,0,0,2
28960,29200,0.76296492,0,0,1747568.4,0,0,0,0,6
63248,18980,31746.03175,0,190476.1905,63,0,0,0,0,0
229,8192,345.721694,3923213,502463.2671,3305.7144,0,0,185,0,3
247,29200,4.171292169135179,36251.01636928374,378.22217789208764,244396.32987886443,0,0,21,0,1
235,251,0.101557056,2243445.2,101.3200894,10700000,118000000,118000000,17,118000000,4
235,0,157.8116781,9,631.2467123,9505,0,0,0,0,4
229,256,0.17663648233930399,2803135.0984839713,147.10877625913608,6097080.939083944,74389590.5638296,74389590,8,74389590,3
28960,29200,0.727315308,0,0,1833226,0,0,0,0,6
-1,-1,17937.2197309417,270,825112.107623318,74.333336,0,0,3,0,0
-1,-1,21.905437601235338,3566.637636953506,2257.4324096146347,91310.87670994844,0,0,0,0,0
28960,29200,4926.108374,0,0,270.66666,0,0,0,0,5
28960,29200,0.667179617,0,0,1998462.4,0,0,0,0,2
28960,29200,5333.333333,0,0,250,0,0,0,0,5
-1,256,0.377544556,0,2.265267336,3531592,10600000,10600000,0,10600000,3
1174,29200,8.966771773188453,130119.6523956456,3391.839416329031,111887.3138566174,0,0,26,0,2
1174,29200,9.206190662,130136.03,3483.148743,108977.54,0,0,4,0,2
229,8192,6.224844765123564,4572451.5,8045.957683766353,180759.24738558233,0,0,3,0,3
-1,486,18355.660962316073,0,0,109.46067559198599,0,0,0,0,0
258,343,51282.05128,0,307692.3077,39,0,0,0,0,0
235,274,0.110926527,6552967,120.5973034,9916474,98900000,98900000,82,98900000,4
28960,29200,0.792166895,0,0,1683147,0,0,0,0,2
29200,1024,5576.208178,4,18587.36059,269,0,0,0,0,5
-1,-1,71.81328546,6095.2383,6487.133453,16710,0,0,4,0,0
-1,-1,32.7059246782555,5125.3335,4088.24058478193,61151,0,0,0,0,0
235,218,0.129560024492695,2780407.560009904,118.76447473935353,8361633.3784307055,100000000,100000000,40,100000000,4
28960,29200,0.7033846307897401,0,0,1895596.4089805828,0,0,0,0,2
28960,29200,0.748987229,0,0,1780181.6,0,0,0,0,2
256,237,33898.30508,0,203389.8305,59,0,0,0,0,1
247,29200,4.449380365,35944.473,399.0170731,229072.52,0,0,3,0,1
28960,29200,0.674055778,0,0,1978075.6,0,0,0,0,2
29200,1024,6185.56701,4,20618.5567,242.5,0,0,0,0,5
28960,29200,0.740335887,0,0,1800984.4,0,0,0,0,2
227,29200,5159.474672,3923799,5458724.203,213.2,0,0,46,0,5
28960,29200,0.6831970280242556,0,0,1951608.8167944653,0,0,0,0,2
-1,-1,0.061700464,3546.7,5.398790615,21600000,64700000,64700000,64800000,64700000,0
35040,8192,2.1290343870989,400351.97,691.581336742627,512396.2,0,0,379,0,0
1174,29200,9.312597009038068,130086.17847946123,3523.0629940438184,107732.37133918799,0,0,3,0,2
28960,29200,0.7292727728625954,0,0,1828305.3801557245,0,0,0,0,6
235,251,0.218322415,1652925.5,173.6099841,4907552,67700000,67700000,48,67700000,4
0,229,12658.22785,65.333336,59071.72996,118.5,0,0,0,0,1
28960,29200,0.7908690361237372,0,0,1685909.1368112457,0,0,0,0,2
-1,-1,20512.82051,720.3,1179487.179,65,0,0,0,0,0
236,260,18348.62385,0,0,109,0,0,0,0,6
-1,-1,19327.48042530803,188.49100394499595,817195.8362680445,70.19785118501134,0,0,49,0,0
227,29200,2.640552192,155.67667,31.68662631,395174.25,0,0,3,0,1
29200,1024,6896.551724,4,22988.50575,217.5,0,0,0,0,5
-1,256,0.6222574476768673,0,3.733544686769376,2008817.1715071094,8032390.743154816,8032390,0,8032390,3
-1,-1,36.00508738800838,9139.539886246655,4566.953996743776,55662.00613263813,0,0,0,0,0
28960,29200,0.7972693229133021,0,0,1672375.1091376508,0,0,0,0,2
227,29200,2.543916748,163.87334,31.69296282,410185.7,0,0,3,0,1
229,256,0.170925706,3239931.8,142.393322,6300533,40100000,69000000,13,11100000,3
235,262,0.13109939408390522,2778024.840169011,119.91953339929465,8263450.531378135,99091317.49342903,99091317,154,99091317,4
0,118,37735.84906,12,113207.5472,53,0,0,0,0,0
0,8192,5.97360265,10.285714,17.92080795,200883.8,0,0,494589,0,1
227,29200,2.664033713,155.01,31.96840456,391691.1,0,0,3,0,1
5211,8192,20.67001865,205025.75,5363.869841,55290.57,0,0,4,0,0
28666,8192,0.7547969178668918,10.759381830943449,2.2738260795473626,1766490.3952181533,0,0,0,0,0
-1,208,20.111917676359564,0,277.2985393417034,99510.95649507092,0,0,0,0,0
28960,29200,4889.97555,0,0,272.66666,0,0,0,0,5
28960,29200,0.720029104,0,0,1851777,0,0,0,0,6
0,1024,43478.26087,5.3333335,173913.0435,46,0,0,0,0,5
28960,29200,0.668214028,0,0,1995368.6,0,0,0,0,2
229,8192,31.473777692394464,7189672.5,52277.94474715172,62616.72886650034,0,0,161,0,3
28960,29200,0.7182656890708485,0,0,1856323.2430171126,0,0,0,0,6
29200,1024,4065.04065,4,13550.1355,369,0,0,0,0,5
357,243,37037.037037037,0,0,54,0,0,0,0,0
227,29200,1.498956476,3633941,1934.153507,750522.1,6002723,6002723,13,6002723,5
-1,256,0.496704675,0,2.98022805,2684358.2,8052468,8052468,0,8052468,3
28960,29200,0.7012059962373646,0,0,1901486.309659456,0,0,0,0,6
229,8192,5.869552138,6523729.5,8535.062503,194709.42,0,0,2,0,3
-1,251,265.5760344,0,0,4706.75,0,0,0,0,5
235,274,0.111319244,2128827,102.8332923,9731770,58400000,101000000,47,16000000,4
28960,29200,0.7694637134443489,0,0,1732808.5999985177,0,0,0,0,6
-1,-1,15503.8759689923,2270.7,1139534.88372093,86,0,0,48,0,0
28960,29200,4206.098843,0,0,317,0,0,0,0,5
247,29200,4.220251922,35944.473,378.4690073,241509.47,0,0,3,0,1
28960,29200,0.75033784,0,0,1776977.4,0,0,0,0,6
23630,16370,0.432656173300338,178249.36901259588,87.6581548514694,2385036.7368243625,10007147.078178197,10007870,477,10000730,0
227,29200,2.4980153787142463,154.32815970195614,29.90424970795632,417722.92516158905,0,0,3,0,1
28960,29200,0.796578536,0,0,1673825.4,0,0,0,0,6
235,174,0.1316751674476641,2780496.881872009,120.66304084134016,8227317.386111798,98600000,98600000,46,98600000,4
0,229,13574.66063,65.333336,63348.41629,110.5,0,0,0,0,1
229,8192,12.094283420154031,6523729.5,17586.599883686744,95226.11681268114,0,0,2,0,3
235,274,0.151991042,1937533.6,120.3971704,7049287.5,98700000,98700000,15,98700000,4
247,29200,4.329720177095555,36398.59653657189,394.64596447162415,235477.5575244838,0,0,3,0,1
28960,29200,0.7315388647144396,0,0,1822641.9323731277,0,0,0,0,6
28960,29200,0.667225357,0,0,1998325.4,0,0,0,0,2
820,8192,0.3502242145557094,711345.5563152689,128.89041572963853,2930017.9685276095,10000337.441530857,10006014,190,9985083,0
235,0,0.051968437,10.285714,0.15590531,23100000,57700000,99400000,0,16000000,4
-1,-1,124.23898757999038,995.5876796414968,9276.675074805518,10732.279767774966,0,0,10,0,0
229,8192,8.820341874689944,2771447.3297213768,12079.576931174588,130090.02287103992,0,0,36,0,3
229,8192,334.96176878115034,7056166.12712014,487076.2820753896,4981.635634146276,0,0,3,0,3
28960,29200,0.776286467,0,0,1717579,0,0,0,0,2
28960,29200,0.7330924002580751,0,0,1818779.4021293297,0,0,0,0,6
235,237,27626.32848410773,0,0,72.40346092466046,0,0,0,0,2
-1,256,4.836235679153983,0,29.01741407598487,270806.89373814844,0,0,0,0,3
229,8192,5.198918031,16800000,8639.859065,224405.67,0,0,11,0,3
28960,29200,0.783507021,0,0,1701750.4,0,0,0,0,2
237,939,31250,0,0,64,0,0,0,0,0
235,229,0.031695769,21.333334,0.084522051,47300000,0,0,0,0,4
-1,5776,500000,0,3000000,4,0,0,0,0,0
235,251,0.120123424,1894724.8,119.7630541,9081568,99700000,99700000,32,99700000,4
28960,29200,0.6727686218452313,0,0,1981860.2105170975,0,0,0,0,6
0,1024,12987.01299,5.3333335,51948.05195,154,0,0,0,0,5
28960,29200,0.7486568155650388,0,0,1780967.4208729346,0,0,0,0,6
235,29200,1.356174794,4422826,1252.479583,798815.44,0,0,191,0,4
0,8192,5.986805082,10.285714,17.96041524,200440.8,0,0,500608,0,1
229,8192,11.34867674,7025604.5,16502.39457,100704,0,0,4,0,3
28960,29200,0.7459800873050854,0,0,1787357.7440003888,0,0,0,0,6
-1,256,0.5129779081198181,0,3.077867448285925,2599268.6112757125,7796236.974210046,7796236,0,7796236,3
28960,29200,0.7659720813765024,0,0,1740707.4491544892,0,0,0,0,6
247,29200,4.149375527,37608.96,394.4396376,245918.48,0,0,26,0,1
247,29200,3.738138170131477,36252.62435332381,338.9794805122081,272717.5027110349,0,0,3,0,1
-1,10762,666666.6667,0,0,3,0,0,0,0,0
122,65535,170.4751037,670519,140951.599,5988.1665,0,0,49,0,0
235,251,0.110068588,8466890,119.0141625,9993769,99800000,99800000,84,99800000,4
833,8192,0.19038417664560087,263264.427750825,68.50485193537396,5711096.334888263,0,0,48,0,0
1174,1444,33333.33333,0,0,60,0,0,0,0,2
229,256,0.1449486582671359,6457130.240780145,127.3803513290694,7472597.944613553,45691275.50248144,85518456,4,5854727,3
28960,29200,0.721577252,0,0,1847804,0,0,0,0,2
235,274,0.139640257,4423081.5,118.8737562,7712124.5,100000000,100000000,51,100000000,4
0,1024,0.034525282,7.2,0.120838487,38600000,116000000,116000000,116000000,116000000,5
28960,29200,0.7447158196630053,0,0,1790392.1460985483,0,0,0,0,6
28960,29200,0.7992683901196799,0,0,1668192.3037338331,0,0,0,0,6
28960,29200,0.78923982,0,0,1689389.4,0,0,0,0,2
28960,29200,4509.582864,0,0,295.66666,0,0,0,0,5
227,29200,2.6713857029592614,162.24912110866438,32.798318820022224,390613.1760239224,0,0,3,0,1
-1,-1,33.44662645754392,1165.9049353779676,2491.900587909162,59797.12282469565,0,0,0,0,0
42780,8192,0.783682323,10.8,2.35104697,1701369.6,0,0,0,0,0
28960,29200,0.7217478575159175,0,0,1847367.2851554954,0,0,0,0,2
28960,29200,0.785872372,0,0,1696628.4,0,0,0,0,2
28960,29200,0.7816457666931528,0,0,1705802.6220809005,0,0,0,0,6
247,29200,4.561890954363064,35944.473,409.1069378231478,223422.8733744656,0,0,3,0,1
323,29200,11.47029709,1001772.6,9194.733528,88285.266,0,0,3,0,0
229,8192,165.2194665,4572451.5,213555.3393,6809.125,0,0,48,0,3
235,0,0.176276682,1904616.6,143.7830135,6078107,84800000,84800000,2,84800000,4
235,219,0.14083432571425794,2025177.8215975685,120.65279618532135,7646737.492817598,99219714.6551402,99219714,41,99219714,4
28960,29200,0.7397462270901457,0,0,1802419.8682239293,0,0,0,0,6
229,8192,6.038925403,7025604.5,8781.352402,189248.42,0,0,8,0,3
-1,-1,37.32248493,936.3333,3377.684886,53587,0,0,0,0,0
112,142,3060.132426787514,6.575018253155677,5287.378723866713,757.3892990350713,0,0,0,0,4
0,29200,0.104907296,10.8,0.314721887,12700000,38100000,38100000,38100000,38100000,5
1174,1444,60606.06061,0,0,33,0,0,0,0,2
-1,-1,72.12408720493212,180.81236476408887,4142.592184134087,26891.22858294561,0,0,0,0,0
0,1024,0.039323467,7.2,0.137632134,33900000,102000000,102000000,102000000,102000000,5
28960,29200,0.669903753,0,0,1990335.6,0,0,0,0,2
0,29200,0.072506418,10.8,0.217519255,18400000,55200000,55200000,55200000,55200000,5
229,8192,81.24057849851505,16800000,135010.2356899479,14361.18770577539,0,0,4,0,3
-1,-1,161.3228473,750,9518.047994,8265,0,0,1,0,0
235,251,0.15048475849588488,2491959.4325824184,120.01596550050083,7119854.200409427,99567292.52559666,99567292,45,99567292,4
-1,256,1.991659924,0,11.94995954,669458.3,0,0,0,0,3
235,0,0.142108928,2025439.9,120.9651494,7578152,98400000,98400000,15,98400000,4
29200,1024,5586.592179,4,18621.97393,268.5,0,0,0,0,5
235,251,0.111849136,5410585.5,121.4884977,9834676,98300000,98300000,66,98300000,4
0,229,21739.13043,58.8,76086.95652,61.333332,0,0,3,0,1
247,29200,5.020503793400923,35944.473,450.2349911685442,203013.70751617634,0,0,6,0,1
28960,29200,0.786895514,0,0,1694422.4,0,0,0,0,6
227,29200,1.498048542,3633941,1932.981969,750977,6006400,6006400,14,6006400,5
30164,8749,0.7755461944543723,10.513452198162748,2.2635890665107743,1719239.406889909,0,0,0,0,0
-1,256,0.423812427,0,2.54287456,2949418,11800000,11800000,0,11800000,3
29200,1024,4297.994269,4,14326.64756,349,0,0,0,0,5
28960,29200,0.7093940682803692,0,0,1879538.330103658,0,0,0,0,6
28960,29200,0.764706836934696,0,0,1743587.5820258646,0,0,0,0,6
28960,29200,0.758654541,0,0,1757497.4,0,0,0,0,2
235,0,0.130503688,2780146.5,119.5213008,8301170,99400000,99400000,47,99400000,4
-1,274,31.34665218,0,0,47852,0,0,0,0,0
-1,256,0.6498413355088505,0,3.8990480144055284,1865158.505310652,9031548.323394833,9031548,0,9031548,3
229,256,0.137889145,2822354,123.644136,7856552.5,47100000,85900000,155,8269198,3
235,251,0.152056674,2491594.8,121.3817747,7046245,98600000,98600000,45,98600000,4
235,251,0.15793407571023885,2332490.4002103712,119.75678747896038,6764661.098217622,98876628.79180896,98876628,45,98876628,4
28960,29200,0.7246566633439704,0,0,1839951.866453853,0,0,0,0,6
-1,251,4127.966976,7.2,6191.950464,323,0,0,0,0,4
28960,29200,0.782154825,0,0,1704692.4,0,0,0,0,6
-1,256,1.2816317475858534,0,7.68979048751512,1002444.3653055137,0,0,0,0,3
229,8192,246.5027423,8593279,358445.8002,4636.2856,0,0,5,0,3
0,229,10412.376350295648,65.333336,48591.08963383265,144.150697632007,0,0,0,0,1
7337,247,780244.1556835449,0,4681464.93410127,2.8790233772658205,0,0,0,0,1
235,0,0.121564159,7826311.5,121.3919428,8973937,98700000,98700000,193,98700000,4
229,8192,5.513347142978889,3664859.463390625,7122.631914370392,204051.61050151676,0,0,87,0,3
243,21474,61.70051636756726,59851.89482151519,7194.464474963159,16426.38334000534,0,0,0,0,0
227,29200,2.599766021,161.69333,32.17210451,401373.9,0,0,3,0,1
230,29200,1.9402558844537505,22636.73178948743,140.43813220978387,567020.295413363,5371532.191566879,5371532,796,5371532,0
229,8192,5.600127123,4456113,8139.084757,204077,0,0,188,0,3
-1,256,0.395818148206751,0,2.374908889454694,3368552.756575701,10100000,10100000,0,10100000,3
-1,-1,64.62170526288146,695.452643456153,4757.804864006519,30949.41408087837,0,0,0,0,0
235,257,46099.48206445688,0,0,43.629140632963285,0,0,0,0,6
229,256,0.14832891075731844,4852595.518765053,130.21190898304346,7373199.326544166,85717516.54809049,85717516,315,85717516,3
227,29200,2.739691938,166.37334,34.36030305,380874.3,0,0,3,0,1
0,29200,74074.07407,12,222222.2222,27,0,0,0,0,5
28960,29200,0.6672890943546701,0,0,1998134.4540179921,0,0,0,0,6
28960,29200,5988.023952,0,0,222.66667,0,0,0,0,5
28960,29200,8639.308855,0,0,154.33333,0,0,0,0,5
28960,29200,3067.484663,0,0,434.66666,0,0,0,0,5
28960,29200,0.6919849843076998,0,0,1926824.053015536,0,0,0,0,2
271,364,61670.21284142662,0,0,29.67659595599452,0,0,0,0,0
247,29200,4.188126866,35944.473,375.5880565,243361.97,0,0,4,0,1
28960,29200,5925.925926,0,0,225,0,0,0,0,5
-1,-1,86.7453157529493,261.33334,6419.15336571825,23056,0,0,0,0,0
15,752,3128.676012242581,433.49570604944654,14926.936959206121,1096.963866745767,0,0,43,0,1
-1,256,1.3566638117920038,0,8.139982869958445,933989.6793057114,0,0,0,0,3
29,8192,1.9479665664005,8.571428,3.895933133,616027,0,0,1033074,0,0
235,0,0.120551263,2246519.5,119.7777256,9049338,99400000,99400000,49,99400000,4
235,0,0.11831360788011859,6156867.078924414,119.45886155665744,9239911.24326347,99916013.86971332,99916013,188,99916013,4
28960,29200,0.7679385394500577,0,0,1736250.410525312,0,0,0,0,6
0,229,12283.161093406587,65.333336,57321.4184241477,122.11877166246194,0,0,0,0,1
235,131,0.15587381221517185,2993987.944491738,138.0526497614971,6938285.655725077,85900000,85900000,30,85900000,4
28960,29200,0.7472235148840571,0,0,1784383.7182822283,0,0,0,0,6
229,8192,199.61130502062673,9696701,331554.37758700235,5850.532557335189,0,0,415,0,3
0,8192,5.986662137073758,10.285714,17.959986406178416,200445.61178028025,0,0,500644,0,1
29,112,14264.465457366487,234.92008734331142,150280.5102716688,105.19288864536952,0,0,21,0,0
247,29200,4.496041569963695,35944.473,403.2016148009221,226695.14855418768,0,0,3,0,1
28960,29200,0.7204202429233783,0,0,1850771.5891743544,0,0,0,0,2
0,29200,10362.6943,12,31088.0829,193,0,0,0,0,5
229,8192,10.348881068951943,2706820.5,13369.604470282738,109349.82505306051,0,0,9,0,3
1047,256,0.127315066,232873.27,34.83340217,8415568,58800000,58900000,49,58600000,0
227,29200,439.4960445,240.14285,3003.222971,2730.4,0,0,11723,0,5
237,8192,112.53255848917277,5668.2856,5465.8671275545985,10367.673219526678,0,0,652,0,1
229,8192,4.362963674,7025604.5,6344.294552,261945.14,0,0,4,0,3
28960,29200,0.672761097,0,0,1981882.4,0,0,0,0,6
235,251,0.164688197,2024334,140.5966663,6539163.5,84900000,84900000,2,84900000,4
235,0,0.129661797,2449392.8,119.4584107,8355069.5,100000000,100000000,86,100000000,4
247,29200,4.577188673,35944.473,410.4788258,222676.16,0,0,3,0,1
28960,29200,0.702003289,0,0,1899326.4,0,0,0,0,2
235,29200,27.43107941,2427346.5,33786.86051,40505.555,0,0,48,0,4
0,229,12749.233480401983,65.333336,59496.42289906005,117.65524024593071,0,0,0,0,1
235,29200,1.2412478981942583,2864955.462378219,1069.046421163206,867825.0967034986,6278155.507582607,6278155,28,6278155,4
227,29200,2.5877908593904477,154.0957448731332,30.852688141028853,403231.40475651866,0,0,3,0,1
26063,10963,127.1014931918041,276084.5731260205,44452.304717748804,9030.791501726824,0,0,34,0,0
0,229,11786.988524645312,65.333336,55005.94645821868,127.25945885264142,0,0,0,0,1
-1,-1,20688.354836812057,1963.326426234255,1580089.0536578596,64.6480585630213,0,0,48,0,0
28960,29200,0.755358608,0,0,1765166,0,0,0,0,2
229,8192,6.870482469095178,11200000,9990.54031812514,166428.84962575513,0,0,7,0,3
235,29200,0.082847506,26953.955,4.860386995,13600000,106000000,106000000,3211,106000000,4
54,154,0.09976094801218305,3968.5804542641918,6.167845198126217,14764075.535501175,59185876.73124238,59185877,59255355,59185877,0
227,29200,2.654729704253477,161.95609482446662,32.888481122518606,393063.86825905845,0,0,4,0,1
229,8192,36.09831376,3923213,52464.38676,31659.572,0,0,165,0,3
0,29200,10810.81081,12,32432.43243,185,0,0,0,0,5
227,29200,2.6406116103378263,156.92426506184376,31.886297942011417,395165.36313244083,0,0,3,0,1
-1,-1,15258.486794052693,1092.460459077151,1099988.6177699552,88.05439067560957,0,0,96,0,0
247,29200,4.129680364768791,35944.473,370.3466183672741,246806.24223325253,0,0,3,0,1
229,256,0.16767891,3257660.2,139.6885094,6422531.5,80200000,80200000,45,80200000,3
0,229,13698.63014,65.333336,63926.94064,109.5,0,0,0,0,1
28960,29200,0.790734177,0,0,1686196.6,0,0,0,0,2
28960,29200,0.737067008,0,0,1808971.6,0,0,0,0,2
0,1024,21978.02198,5.3333335,87912.08791,91,0,0,0,0,5
28960,29200,5235.602094,0,0,254.66667,0,0,0,0,5
235,0,0.121933605,4347583,121.5271595,8946747,98400000,98400000,13,98400000,4
28960,29200,0.7018371438622304,0,0,1899776.4862472422,0,0,0,0,6
340,29200,0.348104139,226574.31,69.68136757,3003281,10200000,10200000,65,10000000,0
-1,-1,84.88341842881874,85.333336,5101.926122624258,23561.779404719327,0,0,0,0,0
28960,29200,0.669670698,0,0,1991028.4,0,0,0,0,2
235,29200,1.5624266422446764,372350.001980434,446.43609579209135,732566.1180394964,0,0,3123,0,6
0,29200,4166.666667,12,12500,480,0,0,0,0,5
235,259,0.11180398801107196,6549580.750924259,121.8571819748328,9838652.56271549,98336646.15348715,98336646,122,98336646,4
229,256,0.14604636669005094,7221379.073528842,131.8430367293372,7423862.87897398,43760290.315505505,77304696,19,10123825,3
28960,29200,0.723114294,0,0,1843876.4,0,0,0,0,6
28960,29200,0.739323294,0,0,1803451,0,0,0,0,2
28960,29200,0.7973798445919971,0,0,1672143.6489049064,0,0,0,0,6
28960,29200,0.7887557374724935,0,0,1690426.1647734311,0,0,0,0,2
28960,29200,0.715194778,0,0,1864294,0,0,0,0,2
0,29200,0.070780238,10.8,0.212340715,18800000,56500000,56500000,56500000,56500000,5
28960,29200,0.78839141,0,0,1691207.4,0,0,0,0,6
28960,29200,0.745221623345259,0,0,1789176.9939085925,0,0,0,0,6
235,274,0.141996871,2030997.2,120.9407633,7584132.5,98500000,98500000,48,98500000,4
-1,-1,13377.92642,76.8,655518.3946,99.666664,0,0,46,0,0
28960,29200,0.680805522,0,0,1958464.4,0,0,0,0,2
28960,29200,8676.789588,0,0,153.66667,0,0,0,0,5
237,8192,89.20964807313952,5828.426248625108,4379.506407087754,13079.101521684835,0,0,609,0,1
28960,29200,5797.101449,0,0,230,0,0,0,0,5
235,115,0.12155888721961909,2942462.432539797,120.88343269509359,8974326.130606608,98600000,98600000,61,98600000,4
28960,29200,4504.504505,0,0,296,0,0,0,0,5
28960,29200,0.777411531,0,0,1715093.4,0,0,0,0,2
-1,-1,24844.7204968944,2017.2,2708074.53416149,53.666668,0,0,4,0,0
50694,462,13379.32306648699,0,0,134.03421560377294,0,0,0,0,0
235,251,0.152146663,1927094.9,121.6260425,7042077.5,98600000,98600000,47,98600000,4
-1,256,2.001145043857726,0,12.006870259146355,666307.5008153982,0,0,0,0,3
28960,29200,0.735600392,0,0,1812578.4,0,0,0,0,2
34809,15509,0.7741208327324102,3106.939537937161,50.21708332896507,2109107.6466820715,0,0,0,0,0
0,29200,0.217091788,10.8,0.651275365,6141795.5,18400000,18400000,18400000,18400000,5
247,29200,4.731669598,34909.06,408.9022836,215255.62,0,0,3,0,1
28960,29200,0.7488719309885831,0,0,1780455.814181816,0,0,0,0,6
29200,1024,6550.218341,4,21834.06114,229,0,0,0,0,5
235,247,0.13176399651513548,2133218.256805431,120.4997879500549,8221770.342704823,98698778.55202149,98698778,18,98698778,4
-1,253,19.86511586,0,119.1906952,100679,0,0,0,0,0
16392,237,100000,0,600000,20,0,0,0,0,1
0,1066,7397.367533194013,125,90617.75227763699,180.38234496298045,0,0,0,0,0
0,229,12048.19277,65.333336,56224.8996,124.5,0,0,0,0,1
237,8192,95.48439447864921,5726.5043249128985,4656.070524480857,12218.667311557805,0,0,641,0,1
28960,29200,0.66756131,0,0,1997319.6,0,0,0,0,2
28960,29200,4085.801839,0,0,326.33334,0,0,0,0,5
229,8192,97.392414560214,6523729.5,141620.7448405109,11813.804171978887,0,0,3,0,3
28960,29200,0.7475715449040097,0,0,1783552.7570840777,0,0,0,0,6
28960,29200,0.7396906961542008,0,0,1802555.2335484468,0,0,0,0,6
229,8192,7.683017069659332,3680742.1724505685,9925.695312131988,146428.78875198937,0,0,156,0,3
28960,29200,0.674393758,0,0,1977084.4,0,0,0,0,2
235,251,0.121561229,2947763.8,120.7001704,8974153,98700000,98700000,46,98700000,4
-1,-1,93.85236995943819,1037.1428,6145.320862403045,12803.205628203074,0,0,2,0,0
-1,256,1.217632883,0,7.305797296,1026582,0,0,0,0,3
-1,-1,22471.9101123596,3763.2,3146067.41573034,59.333332,0,0,4,0,0
0,29200,23255.81395,12,69767.44186,86,0,0,0,0,5
28960,29200,0.7317484166167971,0,0,1822119.931664881,0,0,0,0,6
28960,29200,0.752926012,0,0,1770869,0,0,0,0,6
28960,29200,0.6972771279193596,0,0,1912200.096183355,0,0,0,0,6
28960,29200,0.7655402994456977,0,0,1741689.2231270683,0,0,0,0,6
227,29200,2.653675744,164.41667,33.17094681,393219.97,0,0,3,0,1
235,0,364.0997633,7.2,1638.448935,3662,0,0,0,0,4
28960,29200,0.726412523,0,0,1835504.4,0,0,0,0,2
247,29200,4.522793295,37608.96,429.9367306,225614.6,0,0,3,0,1
28960,29200,0.683308999,0,0,1951289,0,0,0,0,2
28960,29200,7590.132827,0,0,175.66667,0,0,0,0,5
235,0,307.76333,7.2,1384.934985,4332.3335,0,0,0,0,4
227,29200,2.640880813,162.57666,32.79093676,395125.1,0,0,3,0,1
-1,-1,15.37739984,3499.2,1506.985184,86707.336,0,0,3,0,0
23,200,120.70835984867406,16.366441269126398,1296.9023501841052,15471.431095516771,0,0,0,0,0
28960,29200,0.740102471,0,0,1801552.4,0,0,0,0,6
0,1024,22471.91011,5.3333335,89887.64045,89,0,0,0,0,5
0,229,13142.55181363091,65.333336,61331.9084531749,114.13351413508471,0,0,0,0,1
28960,29200,0.6890177466009502,0,0,1935123.0675430608,0,0,0,0,6
-1,260,2429.149798,0,0,617.5,0,0,0,0,0
-1,-1,149.88753871327071,1202.3392026728284,12492.249588551387,8911.724288009254,0,0,8,0,0
0,29200,105263.1579,12,315789.4737,19,0,0,0,0,5
242,12304,86.38378390991261,83610.75176895158,12142.735363710279,25203.745839806983,0,0,601,0,1
-1,256,1.140933529,0,6.845601174,1168633.6,0,0,0,0,3
28960,29200,0.767127512,0,0,1738085.6,0,0,0,0,2
235,0,0.137969653,2589412.8,137.5902368,7906877,86000000,86000000,1,86000000,4
28960,29200,0.7631889435062257,0,0,1747055.5481689884,0,0,0,0,6
227,29200,2.511055445,156.33333,30.34191996,415553.66,0,0,3,0,1
247,29200,4.034039991,35944.473,361.7696618,252657.58,0,0,4,0,1
1174,1444,30303.0303,0,0,66,0,0,0,0,2
-1,294,60000,156.25,860000,25,0,0,0,0,0
229,8192,22.35262526369945,8593279,32503.51120706964,58228.56819130303,0,0,4,0,3
28960,29200,0.726714875,0,0,1834740.6,0,0,0,0,2
227,29200,2.631406694,157.24,31.90580617,396547.7,0,0,3,0,1
